"IDE_PEDIDO";"DES_PEDIDO"
12727;"ORDER SALES MIG102328"
12728;"ORDER SALES MIG102329"
12729;"ORDER SALES MIG102330"
12730;"ORDER SALES MIG102331"
12731;"ORDER SALES MIG102332"
12732;"ORDER SALES MIG102333"
12733;"ORDER SALES MIG102334"
12734;"ORDER SALES MIG102335"
12735;"ORDER SALES MIG102336"
12736;"ORDER SALES MIG102337"
12737;"ORDER SALES MIG102338"
12738;"ORDER SALES MIG102339"
12739;"ORDER SALES MIG102340"
12740;"ORDER SALES MIG102341"
12741;"ORDER SALES MIG102342"
12742;"ORDER SALES MIG102343"
12743;"ORDER SALES MIG102344"
12744;"ORDER SALES MIG102345"
12745;"ORDER SALES MIG102346"
12746;"ORDER SALES MIG102347"
12747;"ORDER SALES MIG102348"
12748;"ORDER SALES MIG102349"
12749;"ORDER SALES MIG102350"
12750;"ORDER SALES MIG102351"
12751;"ORDER SALES MIG102352"
12752;"ORDER SALES MIG102353"
12753;"ORDER SALES MIG102354"
12754;"ORDER SALES MIG102355"
12755;"ORDER SALES MIG102356"
12756;"ORDER SALES MIG102357"
12757;"ORDER SALES MIG102358"
12758;"ORDER SALES MIG102359"
12759;"ORDER SALES MIG102360"
12760;"ORDER SALES MIG102361"
12761;"ORDER SALES MIG102362"
12762;"ORDER SALES MIG102363"
12763;"ORDER SALES MIG102364"
12764;"ORDER SALES MIG102365"
12765;"ORDER SALES MIG102366"
12766;"ORDER SALES MIG102367"
12767;"ORDER SALES MIG102368"
12768;"ORDER SALES MIG102369"
12769;"ORDER SALES MIG102370"
12770;"ORDER SALES MIG102371"
12771;"ORDER SALES MIG102372"
12772;"ORDER SALES MIG102373"
12773;"ORDER SALES MIG102374"
12774;"ORDER SALES MIG102375"
12775;"ORDER SALES MIG102376"
12776;"ORDER SALES MIG102377"
12777;"ORDER SALES MIG102378"
12778;"ORDER SALES MIG102379"
12779;"ORDER SALES MIG102380"
12780;"ORDER SALES MIG102381"
12781;"ORDER SALES MIG102382"
12782;"ORDER SALES MIG102383"
12783;"ORDER SALES MIG102384"
12784;"ORDER SALES MIG102385"
12785;"ORDER SALES MIG102386"
12786;"ORDER SALES MIG102387"
12787;"ORDER SALES MIG102388"
12788;"ORDER SALES MIG102389"
12789;"ORDER SALES MIG102390"
12790;"ORDER SALES MIG102391"
12791;"ORDER SALES MIG102392"
12792;"ORDER SALES MIG102393"
12793;"ORDER SALES MIG102394"
12794;"ORDER SALES MIG102395"
12795;"ORDER SALES MIG102396"
12796;"ORDER SALES MIG102397"
12797;"ORDER SALES MIG102398"
12798;"ORDER SALES MIG102399"
12799;"ORDER SALES MIG102400"
12800;"ORDER SALES MIG102401"
12801;"ORDER SALES MIG102402"
12802;"ORDER SALES MIG102403"
12803;"ORDER SALES MIG102404"
12804;"ORDER SALES MIG102405"
12805;"ORDER SALES MIG102406"
12806;"ORDER SALES MIG102407"
12807;"ORDER SALES MIG102408"
12808;"ORDER SALES MIG102409"
12809;"ORDER SALES MIG102410"
12810;"ORDER SALES MIG102411"
12811;"ORDER SALES MIG102412"
12812;"ORDER SALES MIG102413"
12813;"ORDER SALES MIG102414"
12814;"ORDER SALES MIG102415"
12815;"ORDER SALES MIG102416"
12816;"ORDER SALES MIG102417"
12817;"ORDER SALES MIG102418"
12818;"ORDER SALES MIG102419"
12819;"ORDER SALES MIG102420"
12820;"ORDER SALES MIG102421"
12821;"ORDER SALES MIG102422"
12822;"ORDER SALES MIG102423"
12823;"ORDER SALES MIG102424"
12824;"ORDER SALES MIG102425"
12825;"ORDER SALES MIG102426"
12826;"ORDER SALES MIG102427"
12827;"ORDER SALES MIG102428"
12828;"ORDER SALES MIG102429"
12829;"ORDER SALES MIG102430"
12830;"ORDER SALES MIG102431"
12831;"ORDER SALES MIG102432"
12832;"ORDER SALES MIG102433"
12833;"ORDER SALES MIG102434"
12834;"ORDER SALES MIG102435"
12835;"ORDER SALES MIG102436"
12836;"ORDER SALES MIG102437"
12837;"ORDER SALES MIG102438"
12838;"ORDER SALES MIG102439"
12839;"ORDER SALES MIG102440"
12840;"ORDER SALES MIG102441"
12841;"ORDER SALES MIG102442"
12842;"ORDER SALES MIG102443"
12843;"ORDER SALES MIG102444"
12844;"ORDER SALES MIG102445"
12845;"ORDER SALES MIG102446"
12846;"ORDER SALES MIG102447"
12847;"ORDER SALES MIG102448"
12848;"ORDER SALES MIG102449"
12849;"ORDER SALES MIG102450"
12850;"ORDER SALES MIG102451"
12851;"ORDER SALES MIG102452"
12852;"ORDER SALES MIG102453"
12853;"ORDER SALES MIG102454"
12854;"ORDER SALES MIG102455"
12855;"ORDER SALES MIG102456"
12856;"ORDER SALES MIG102457"
12857;"ORDER SALES MIG102458"
12858;"ORDER SALES MIG102459"
12859;"ORDER SALES MIG102460"
12860;"ORDER SALES MIG102461"
12861;"ORDER SALES MIG102462"
12862;"ORDER SALES MIG102463"
12863;"ORDER SALES MIG102464"
12864;"ORDER SALES MIG102465"
12865;"ORDER SALES MIG102466"
12866;"ORDER SALES MIG102467"
12867;"ORDER SALES MIG102468"
12868;"ORDER SALES MIG102469"
12869;"ORDER SALES MIG102470"
12870;"ORDER SALES MIG102471"
12871;"ORDER SALES MIG102472"
12872;"ORDER SALES MIG102473"
12873;"ORDER SALES MIG102474"
12874;"ORDER SALES MIG102475"
12875;"ORDER SALES MIG102476"
12876;"ORDER SALES MIG102477"
12877;"ORDER SALES MIG102478"
12878;"ORDER SALES MIG102479"
12879;"ORDER SALES MIG102480"
12880;"ORDER SALES MIG102481"
12881;"ORDER SALES MIG102482"
12882;"ORDER SALES MIG102483"
12883;"ORDER SALES MIG102484"
12884;"ORDER SALES MIG102485"
12885;"ORDER SALES MIG102486"
12886;"ORDER SALES MIG102487"
12887;"ORDER SALES MIG102488"
12888;"ORDER SALES MIG102489"
12889;"ORDER SALES MIG102490"
12890;"ORDER SALES MIG102491"
12891;"ORDER SALES MIG102492"
12892;"ORDER SALES MIG102493"
12893;"ORDER SALES MIG102494"
12894;"ORDER SALES MIG102495"
12895;"ORDER SALES MIG102496"
12896;"ORDER SALES MIG102497"
12897;"ORDER SALES MIG102498"
12898;"ORDER SALES MIG102499"
12899;"ORDER SALES MIG102500"
12900;"ORDER SALES MIG102501"
12901;"ORDER SALES MIG102502"
12902;"ORDER SALES MIG102503"
12903;"ORDER SALES MIG102504"
12904;"ORDER SALES MIG102505"
12905;"ORDER SALES MIG102506"
12906;"ORDER SALES MIG102507"
12907;"ORDER SALES MIG102508"
12908;"ORDER SALES MIG102509"
12909;"ORDER SALES MIG102510"
12910;"ORDER SALES MIG102511"
12911;"ORDER SALES MIG102512"
12912;"ORDER SALES MIG102513"
12913;"ORDER SALES MIG102514"
12914;"ORDER SALES MIG102515"
12915;"ORDER SALES MIG102516"
12916;"ORDER SALES MIG102517"
12917;"ORDER SALES MIG102518"
12918;"ORDER SALES MIG102519"
12919;"ORDER SALES MIG102520"
12920;"ORDER SALES MIG102521"
12921;"ORDER SALES MIG102522"
12922;"ORDER SALES MIG102523"
12923;"ORDER SALES MIG102524"
12924;"ORDER SALES MIG102525"
12925;"ORDER SALES MIG102526"
12926;"ORDER SALES MIG102527"
12927;"ORDER SALES MIG102528"
12928;"ORDER SALES MIG102529"
12929;"ORDER SALES MIG102530"
12930;"ORDER SALES MIG102531"
12931;"ORDER SALES MIG102532"
12932;"ORDER SALES MIG102533"
12933;"ORDER SALES MIG102534"
12934;"ORDER SALES MIG102535"
12935;"ORDER SALES MIG102536"
12936;"ORDER SALES MIG102537"
12937;"ORDER SALES MIG102538"
12938;"ORDER SALES MIG102539"
12939;"ORDER SALES MIG102540"
12940;"ORDER SALES MIG102541"
12941;"ORDER SALES MIG102542"
12942;"ORDER SALES MIG102543"
12943;"ORDER SALES MIG102544"
12944;"ORDER SALES MIG102545"
12945;"ORDER SALES MIG102546"
12946;"ORDER SALES MIG102547"
12947;"ORDER SALES MIG102548"
12948;"ORDER SALES MIG102549"
12949;"ORDER SALES MIG102550"
12950;"ORDER SALES MIG102551"
12951;"ORDER SALES MIG102552"
12952;"ORDER SALES MIG102553"
12953;"ORDER SALES MIG102554"
12954;"ORDER SALES MIG102555"
12955;"ORDER SALES MIG102556"
12956;"ORDER SALES MIG102557"
12957;"ORDER SALES MIG102558"
12958;"ORDER SALES MIG102559"
12959;"ORDER SALES MIG102560"
12960;"ORDER SALES MIG102561"
12961;"ORDER SALES MIG102562"
12962;"ORDER SALES MIG102563"
12963;"ORDER SALES MIG102564"
12964;"ORDER SALES MIG102565"
12965;"ORDER SALES MIG102566"
12966;"ORDER SALES MIG102567"
12967;"ORDER SALES MIG102568"
12968;"ORDER SALES MIG102569"
12969;"ORDER SALES MIG102570"
12970;"ORDER SALES MIG102571"
12971;"ORDER SALES MIG102572"
12972;"ORDER SALES MIG102573"
12973;"ORDER SALES MIG102574"
12974;"ORDER SALES MIG102575"
12975;"ORDER SALES MIG102576"
12976;"ORDER SALES MIG102577"
12977;"ORDER SALES MIG102578"
12978;"ORDER SALES MIG102579"
12979;"ORDER SALES MIG102580"
12980;"ORDER SALES MIG102581"
12981;"ORDER SALES MIG102582"
12982;"ORDER SALES MIG102583"
12983;"ORDER SALES MIG102584"
12984;"ORDER SALES MIG102585"
12985;"ORDER SALES MIG102586"
12986;"ORDER SALES MIG102587"
12987;"ORDER SALES MIG102588"
12988;"ORDER SALES MIG102589"
12989;"ORDER SALES MIG102590"
12990;"ORDER SALES MIG102591"
12991;"ORDER SALES MIG102592"
12992;"ORDER SALES MIG102593"
12993;"ORDER SALES MIG102594"
12994;"ORDER SALES MIG102595"
12995;"ORDER SALES MIG102596"
12996;"ORDER SALES MIG102597"
12997;"ORDER SALES MIG102598"
12998;"ORDER SALES MIG102599"
12999;"ORDER SALES MIG102600"
13000;"ORDER SALES MIG102601"
13001;"ORDER SALES MIG102602"
13002;"ORDER SALES MIG102603"
13003;"ORDER SALES MIG102604"
13004;"ORDER SALES MIG102605"
13005;"ORDER SALES MIG102606"
13006;"ORDER SALES MIG102607"
13007;"ORDER SALES MIG102608"
13008;"ORDER SALES MIG102609"
13009;"ORDER SALES MIG102610"
13010;"ORDER SALES MIG102611"
13011;"ORDER SALES MIG102612"
13012;"ORDER SALES MIG102613"
13013;"ORDER SALES MIG102614"
13014;"ORDER SALES MIG102615"
13015;"ORDER SALES MIG102616"
13016;"ORDER SALES MIG102617"
13017;"ORDER SALES MIG102618"
13018;"ORDER SALES MIG102619"
13019;"ORDER SALES MIG102620"
13020;"ORDER SALES MIG102621"
13021;"ORDER SALES MIG102622"
13022;"ORDER SALES MIG102623"
13023;"ORDER SALES MIG102624"
13024;"ORDER SALES MIG102625"
13025;"ORDER SALES MIG102626"
13026;"ORDER SALES MIG102627"
13027;"ORDER SALES MIG102628"
13028;"ORDER SALES MIG102629"
13029;"ORDER SALES MIG102630"
13030;"ORDER SALES MIG102631"
13031;"ORDER SALES MIG102632"
13032;"ORDER SALES MIG102633"
13033;"ORDER SALES MIG102634"
13034;"ORDER SALES MIG102635"
13035;"ORDER SALES MIG102636"
13036;"ORDER SALES MIG102637"
13037;"ORDER SALES MIG102638"
13038;"ORDER SALES MIG102639"
13039;"ORDER SALES MIG102640"
13040;"ORDER SALES MIG102641"
13041;"ORDER SALES MIG102642"
13042;"ORDER SALES MIG102643"
13043;"ORDER SALES MIG102644"
13044;"ORDER SALES MIG102645"
13045;"ORDER SALES MIG102646"
13046;"ORDER SALES MIG102647"
13047;"ORDER SALES MIG102648"
13048;"ORDER SALES MIG102649"
13049;"ORDER SALES MIG102650"
13050;"ORDER SALES MIG102651"
13051;"ORDER SALES MIG102652"
13052;"ORDER SALES MIG102653"
13053;"ORDER SALES MIG102654"
13054;"ORDER SALES MIG102655"
13055;"ORDER SALES MIG102656"
13056;"ORDER SALES MIG102657"
13057;"ORDER SALES MIG102658"
13058;"ORDER SALES MIG102659"
13059;"ORDER SALES MIG102660"
13060;"ORDER SALES MIG102661"
13061;"ORDER SALES MIG102662"
13062;"ORDER SALES MIG102663"
13063;"ORDER SALES MIG102664"
13064;"ORDER SALES MIG102665"
13065;"ORDER SALES MIG102666"
13066;"ORDER SALES MIG102667"
13067;"ORDER SALES MIG102668"
13068;"ORDER SALES MIG102669"
13069;"ORDER SALES MIG102670"
13070;"ORDER SALES MIG102671"
13071;"ORDER SALES MIG102672"
13072;"ORDER SALES MIG102673"
13073;"ORDER SALES MIG102674"
13074;"ORDER SALES MIG102675"
13075;"ORDER SALES MIG102676"
13076;"ORDER SALES MIG102677"
13077;"ORDER SALES MIG102678"
13078;"ORDER SALES MIG102679"
13079;"ORDER SALES MIG102680"
13080;"ORDER SALES MIG102681"
13081;"ORDER SALES MIG102682"
13082;"ORDER SALES MIG102683"
13083;"ORDER SALES MIG102684"
13084;"ORDER SALES MIG102685"
13085;"ORDER SALES MIG102686"
13086;"ORDER SALES MIG102687"
13087;"ORDER SALES MIG102688"
13088;"ORDER SALES MIG102689"
13089;"ORDER SALES MIG102690"
13090;"ORDER SALES MIG102691"
13091;"ORDER SALES MIG102692"
13092;"ORDER SALES MIG102693"
13093;"ORDER SALES MIG102694"
13094;"ORDER SALES MIG102695"
13095;"ORDER SALES MIG102696"
13096;"ORDER SALES MIG102697"
13097;"ORDER SALES MIG102698"
13098;"ORDER SALES MIG102699"
13099;"ORDER SALES MIG102700"
13100;"ORDER SALES MIG102701"
13101;"ORDER SALES MIG102702"
13102;"ORDER SALES MIG102703"
13103;"ORDER SALES MIG102704"
13104;"ORDER SALES MIG102705"
13105;"ORDER SALES MIG102706"
13106;"ORDER SALES MIG102707"
13107;"ORDER SALES MIG102708"
13108;"ORDER SALES MIG102709"
13109;"ORDER SALES MIG102710"
13110;"ORDER SALES MIG102711"
13111;"ORDER SALES MIG102712"
13112;"ORDER SALES MIG102713"
13113;"ORDER SALES MIG102714"
13114;"ORDER SALES MIG102715"
13115;"ORDER SALES MIG102716"
13116;"ORDER SALES MIG102717"
13117;"ORDER SALES MIG102718"
13118;"ORDER SALES MIG102719"
13119;"ORDER SALES MIG102720"
13120;"ORDER SALES MIG102721"
13121;"ORDER SALES MIG102722"
13122;"ORDER SALES MIG102723"
13123;"ORDER SALES MIG102724"
13124;"ORDER SALES MIG102725"
13125;"ORDER SALES MIG102726"
13126;"ORDER SALES MIG102727"
13127;"ORDER SALES MIG102728"
13128;"ORDER SALES MIG102729"
13129;"ORDER SALES MIG102730"
13130;"ORDER SALES MIG102731"
13131;"ORDER SALES MIG102732"
13132;"ORDER SALES MIG102733"
13133;"ORDER SALES MIG102734"
13134;"ORDER SALES MIG102735"
13135;"ORDER SALES MIG102736"
13136;"ORDER SALES MIG102737"
13137;"ORDER SALES MIG102738"
13138;"ORDER SALES MIG102739"
13139;"ORDER SALES MIG102740"
13140;"ORDER SALES MIG102741"
13141;"ORDER SALES MIG102742"
13142;"ORDER SALES MIG102743"
13143;"ORDER SALES MIG102744"
13144;"ORDER SALES MIG102745"
13145;"ORDER SALES MIG102746"
13146;"ORDER SALES MIG102747"
13147;"ORDER SALES MIG102748"
13148;"ORDER SALES MIG102749"
13149;"ORDER SALES MIG102750"
13150;"ORDER SALES MIG102751"
13151;"ORDER SALES MIG102752"
13152;"ORDER SALES MIG102753"
13153;"ORDER SALES MIG102754"
13154;"ORDER SALES MIG102755"
13155;"ORDER SALES MIG102756"
13156;"ORDER SALES MIG102757"
13157;"ORDER SALES MIG102758"
13158;"ORDER SALES MIG102759"
13159;"ORDER SALES MIG102760"
13160;"ORDER SALES MIG102761"
13161;"ORDER SALES MIG102762"
13162;"ORDER SALES MIG102763"
13163;"ORDER SALES MIG102764"
13164;"ORDER SALES MIG102765"
13165;"ORDER SALES MIG102766"
13166;"ORDER SALES MIG102767"
13167;"ORDER SALES MIG102768"
13168;"ORDER SALES MIG102769"
13169;"ORDER SALES MIG102770"
13170;"ORDER SALES MIG102771"
13171;"ORDER SALES MIG102772"
13172;"ORDER SALES MIG102773"
13173;"ORDER SALES MIG102774"
13174;"ORDER SALES MIG102775"
13175;"ORDER SALES MIG102776"
13176;"ORDER SALES MIG102777"
13177;"ORDER SALES MIG102778"
13178;"ORDER SALES MIG102779"
13179;"ORDER SALES MIG102780"
13180;"ORDER SALES MIG102781"
13181;"ORDER SALES MIG102782"
13182;"ORDER SALES MIG102783"
13183;"ORDER SALES MIG102784"
13184;"ORDER SALES MIG102785"
13185;"ORDER SALES MIG102786"
13186;"ORDER SALES MIG102787"
13187;"ORDER SALES MIG102788"
13188;"ORDER SALES MIG102789"
13189;"ORDER SALES MIG102790"
13190;"ORDER SALES MIG102791"
13191;"ORDER SALES MIG102792"
13192;"ORDER SALES MIG102793"
13193;"ORDER SALES MIG102794"
13194;"ORDER SALES MIG102795"
13195;"ORDER SALES MIG102796"
13196;"ORDER SALES MIG102797"
13197;"ORDER SALES MIG102798"
13198;"ORDER SALES MIG102799"
13199;"ORDER SALES MIG102800"
13200;"ORDER SALES MIG102801"
13201;"ORDER SALES MIG102802"
13202;"ORDER SALES MIG102803"
13203;"ORDER SALES MIG102804"
13204;"ORDER SALES MIG102805"
13205;"ORDER SALES MIG102806"
13206;"ORDER SALES MIG102807"
13207;"ORDER SALES MIG102808"
13208;"ORDER SALES MIG102809"
13209;"ORDER SALES MIG102810"
13210;"ORDER SALES MIG102811"
13211;"ORDER SALES MIG102812"
13212;"ORDER SALES MIG102813"
13213;"ORDER SALES MIG102814"
13214;"ORDER SALES MIG102815"
13215;"ORDER SALES MIG102816"
13216;"ORDER SALES MIG102817"
13217;"ORDER SALES MIG102818"
13218;"ORDER SALES MIG102819"
13219;"ORDER SALES MIG102820"
13220;"ORDER SALES MIG102821"
13221;"ORDER SALES MIG102822"
13222;"ORDER SALES MIG102823"
13223;"ORDER SALES MIG102824"
13224;"ORDER SALES MIG102825"
13225;"ORDER SALES MIG102826"
13226;"ORDER SALES MIG102827"
13227;"ORDER SALES MIG102828"
13228;"ORDER SALES MIG102829"
13229;"ORDER SALES MIG102830"
13230;"ORDER SALES MIG102831"
13231;"ORDER SALES MIG102832"
13232;"ORDER SALES MIG102833"
13233;"ORDER SALES MIG102834"
13234;"ORDER SALES MIG102835"
13235;"ORDER SALES MIG102836"
13236;"ORDER SALES MIG102837"
13237;"ORDER SALES MIG102838"
13238;"ORDER SALES MIG102839"
13239;"ORDER SALES MIG102840"
13240;"ORDER SALES MIG102841"
13241;"ORDER SALES MIG102842"
13242;"ORDER SALES MIG102843"
13243;"ORDER SALES MIG102844"
13244;"ORDER SALES MIG102845"
13245;"ORDER SALES MIG102846"
13246;"ORDER SALES MIG102847"
13247;"ORDER SALES MIG102848"
13248;"ORDER SALES MIG102849"
13249;"ORDER SALES MIG102850"
13250;"ORDER SALES MIG102851"
13251;"ORDER SALES MIG102852"
13252;"ORDER SALES MIG102853"
13253;"ORDER SALES MIG102854"
13254;"ORDER SALES MIG102855"
13255;"ORDER SALES MIG102856"
13256;"ORDER SALES MIG102857"
13257;"ORDER SALES MIG102858"
13258;"ORDER SALES MIG102859"
13259;"ORDER SALES MIG102860"
13260;"ORDER SALES MIG102861"
13261;"ORDER SALES MIG102862"
13262;"ORDER SALES MIG102863"
13263;"ORDER SALES MIG102864"
13264;"ORDER SALES MIG102865"
13265;"ORDER SALES MIG102866"
13266;"ORDER SALES MIG102867"
13267;"ORDER SALES MIG102868"
13268;"ORDER SALES MIG102869"
13269;"ORDER SALES MIG102870"
13270;"ORDER SALES MIG102871"
13271;"ORDER SALES MIG102872"
13272;"ORDER SALES MIG102873"
13273;"ORDER SALES MIG102874"
13274;"ORDER SALES MIG102875"
13275;"ORDER SALES MIG102876"
13276;"ORDER SALES MIG102877"
13277;"ORDER SALES MIG102878"
13278;"ORDER SALES MIG102879"
13279;"ORDER SALES MIG102880"
13280;"ORDER SALES MIG102881"
13281;"ORDER SALES MIG102882"
13282;"ORDER SALES MIG102883"
13283;"ORDER SALES MIG102884"
13284;"ORDER SALES MIG102885"
13285;"ORDER SALES MIG102886"
13286;"ORDER SALES MIG102887"
13287;"ORDER SALES MIG102888"
13288;"ORDER SALES MIG102889"
13289;"ORDER SALES MIG102890"
13290;"ORDER SALES MIG102891"
13291;"ORDER SALES MIG102892"
13292;"ORDER SALES MIG102893"
13293;"ORDER SALES MIG102894"
13294;"ORDER SALES MIG102895"
13295;"ORDER SALES MIG102896"
13296;"ORDER SALES MIG102897"
13297;"ORDER SALES MIG102898"
13298;"ORDER SALES MIG102899"
13299;"ORDER SALES MIG102900"
13300;"ORDER SALES MIG102901"
13301;"ORDER SALES MIG102902"
13302;"ORDER SALES MIG102903"
13303;"ORDER SALES MIG102904"
13304;"ORDER SALES MIG102905"
13305;"ORDER SALES MIG102906"
13306;"ORDER SALES MIG102907"
13307;"ORDER SALES MIG102908"
13308;"ORDER SALES MIG102909"
13309;"ORDER SALES MIG102910"
13310;"ORDER SALES MIG102911"
13311;"ORDER SALES MIG102912"
13312;"ORDER SALES MIG102913"
13313;"ORDER SALES MIG102914"
13314;"ORDER SALES MIG102915"
13315;"ORDER SALES MIG102916"
13316;"ORDER SALES MIG102917"
13317;"ORDER SALES MIG102918"
13318;"ORDER SALES MIG102919"
13319;"ORDER SALES MIG102920"
13320;"ORDER SALES MIG102921"
13321;"ORDER SALES MIG102922"
13322;"ORDER SALES MIG102923"
13323;"ORDER SALES MIG102924"
13324;"ORDER SALES MIG102925"
13325;"ORDER SALES MIG102926"
13326;"ORDER SALES MIG102927"
13327;"ORDER SALES MIG102928"
13328;"ORDER SALES MIG102929"
13329;"ORDER SALES MIG102930"
13330;"ORDER SALES MIG102931"
13331;"ORDER SALES MIG102932"
13332;"ORDER SALES MIG102933"
13333;"ORDER SALES MIG102934"
13334;"ORDER SALES MIG102935"
13335;"ORDER SALES MIG102936"
13336;"ORDER SALES MIG102937"
13337;"ORDER SALES MIG102938"
13338;"ORDER SALES MIG102939"
13339;"ORDER SALES MIG102940"
13340;"ORDER SALES MIG102941"
13341;"ORDER SALES MIG102942"
13342;"ORDER SALES MIG102943"
13343;"ORDER SALES MIG102944"
13344;"ORDER SALES MIG102945"
13345;"ORDER SALES MIG102946"
13346;"ORDER SALES MIG102947"
13347;"ORDER SALES MIG102948"
13348;"ORDER SALES MIG102949"
13349;"ORDER SALES MIG102950"
13350;"ORDER SALES MIG102951"
13351;"ORDER SALES MIG102952"
13352;"ORDER SALES MIG102953"
13353;"ORDER SALES MIG102954"
13354;"ORDER SALES MIG102955"
13355;"ORDER SALES MIG102956"
13356;"ORDER SALES MIG102957"
13357;"ORDER SALES MIG102958"
13358;"ORDER SALES MIG102959"
13359;"ORDER SALES MIG102960"
13360;"ORDER SALES MIG102961"
13361;"ORDER SALES MIG102962"
13362;"ORDER SALES MIG102963"
13363;"ORDER SALES MIG102964"
13364;"ORDER SALES MIG102965"
13365;"ORDER SALES MIG102966"
13366;"ORDER SALES MIG102967"
13367;"ORDER SALES MIG102968"
13368;"ORDER SALES MIG102969"
13369;"ORDER SALES MIG102970"
13370;"ORDER SALES MIG102971"
13371;"ORDER SALES MIG102972"
13372;"ORDER SALES MIG102973"
13373;"ORDER SALES MIG102974"
13374;"ORDER SALES MIG102975"
13375;"ORDER SALES MIG102976"
13376;"ORDER SALES MIG102977"
13377;"ORDER SALES MIG102978"
13378;"ORDER SALES MIG102979"
13379;"ORDER SALES MIG102980"
13380;"ORDER SALES MIG102981"
13381;"ORDER SALES MIG102982"
13382;"ORDER SALES MIG102983"
13383;"ORDER SALES MIG102984"
13384;"ORDER SALES MIG102985"
13385;"ORDER SALES MIG102986"
13386;"ORDER SALES MIG102987"
13387;"ORDER SALES MIG102988"
13388;"ORDER SALES MIG102989"
13389;"ORDER SALES MIG102990"
13390;"ORDER SALES MIG102991"
13391;"ORDER SALES MIG102992"
13392;"ORDER SALES MIG102993"
13393;"ORDER SALES MIG102994"
13394;"ORDER SALES MIG102995"
13395;"ORDER SALES MIG102996"
13396;"ORDER SALES MIG102997"
13397;"ORDER SALES MIG102998"
13398;"ORDER SALES MIG102999"
13399;"ORDER SALES MIG103000"
13400;"ORDER SALES MIG103001"
13401;"ORDER SALES MIG103002"
13402;"ORDER SALES MIG103003"
13403;"ORDER SALES MIG103004"
13404;"ORDER SALES MIG103005"
13405;"ORDER SALES MIG103006"
13406;"ORDER SALES MIG103007"
13407;"ORDER SALES MIG103008"
13408;"ORDER SALES MIG103009"
13409;"ORDER SALES MIG103010"
13410;"ORDER SALES MIG103011"
13411;"ORDER SALES MIG103012"
13412;"ORDER SALES MIG103013"
13413;"ORDER SALES MIG103014"
13414;"ORDER SALES MIG103015"
13415;"ORDER SALES MIG103016"
13416;"ORDER SALES MIG103017"
13417;"ORDER SALES MIG103018"
13418;"ORDER SALES MIG103019"
13419;"ORDER SALES MIG103020"
13420;"ORDER SALES MIG103021"
13421;"ORDER SALES MIG103022"
13422;"ORDER SALES MIG103023"
13423;"ORDER SALES MIG103024"
13424;"ORDER SALES MIG103025"
13425;"ORDER SALES MIG103026"
13426;"ORDER SALES MIG103027"
13427;"ORDER SALES MIG103028"
13428;"ORDER SALES MIG103029"
13429;"ORDER SALES MIG103030"
13430;"ORDER SALES MIG103031"
13431;"ORDER SALES MIG103032"
13432;"ORDER SALES MIG103033"
13433;"ORDER SALES MIG103034"
13434;"ORDER SALES MIG103035"
13435;"ORDER SALES MIG103036"
13436;"ORDER SALES MIG103037"
13437;"ORDER SALES MIG103038"
13438;"ORDER SALES MIG103039"
13439;"ORDER SALES MIG103040"
13440;"ORDER SALES MIG103041"
13441;"ORDER SALES MIG103042"
13442;"ORDER SALES MIG103043"
13443;"ORDER SALES MIG103044"
13444;"ORDER SALES MIG103045"
13445;"ORDER SALES MIG103046"
13446;"ORDER SALES MIG103047"
13447;"ORDER SALES MIG103048"
13448;"ORDER SALES MIG103049"
13449;"ORDER SALES MIG103050"
13450;"ORDER SALES MIG103051"
13451;"ORDER SALES MIG103052"
13452;"ORDER SALES MIG103053"
13453;"ORDER SALES MIG103054"
13454;"ORDER SALES MIG103055"
13455;"ORDER SALES MIG103056"
13456;"ORDER SALES MIG103057"
13457;"ORDER SALES MIG103058"
13458;"ORDER SALES MIG103059"
13459;"ORDER SALES MIG103060"
13460;"ORDER SALES MIG103061"
13461;"ORDER SALES MIG103062"
13462;"ORDER SALES MIG103063"
13463;"ORDER SALES MIG103064"
13464;"ORDER SALES MIG103065"
13465;"ORDER SALES MIG103066"
13466;"ORDER SALES MIG103067"
13467;"ORDER SALES MIG103068"
13468;"ORDER SALES MIG103069"
13469;"ORDER SALES MIG103070"
13470;"ORDER SALES MIG103071"
13471;"ORDER SALES MIG103072"
13472;"ORDER SALES MIG103073"
13473;"ORDER SALES MIG103074"
13474;"ORDER SALES MIG103075"
13475;"ORDER SALES MIG103076"
13476;"ORDER SALES MIG103077"
13477;"ORDER SALES MIG103078"
13478;"ORDER SALES MIG103079"
13479;"ORDER SALES MIG103080"
13480;"ORDER SALES MIG103081"
13481;"ORDER SALES MIG103082"
13482;"ORDER SALES MIG103083"
13483;"ORDER SALES MIG103084"
13484;"ORDER SALES MIG103085"
13485;"ORDER SALES MIG103086"
13486;"ORDER SALES MIG103087"
13487;"ORDER SALES MIG103088"
13488;"ORDER SALES MIG103089"
13489;"ORDER SALES MIG103090"
13490;"ORDER SALES MIG103091"
13491;"ORDER SALES MIG103092"
13492;"ORDER SALES MIG103093"
13493;"ORDER SALES MIG103094"
13494;"ORDER SALES MIG103095"
13495;"ORDER SALES MIG103096"
13496;"ORDER SALES MIG103097"
13497;"ORDER SALES MIG103098"
13498;"ORDER SALES MIG103099"
13499;"ORDER SALES MIG103100"
13500;"ORDER SALES MIG103101"
13501;"ORDER SALES MIG103102"
13502;"ORDER SALES MIG103103"
